"soc","onet_element_id","onet_rating_value"
"49-3011","4.A.4.a.6",2.26
"49-3011","4.A.4.a.8",2.4
"49-3011","4.C.1.b.1.f",3.31
"49-3011","4.C.1.d.1",2.21
"49-3011","4.C.1.d.2",2.45
"49-3011","1.A.1.g.1",3
"49-3011","1.C.5.b",4.89
"49-3011","4.C.3.a.1",4.42
"49-3011","4.C.3.b.4",4.51
"49-3011","1.A.2.a.3",4
"49-3011","1.A.2.b.1",4
"49-3011","1.A.2.c.2",2
"49-3011","4.C.2.d.1.g",3.86
"49-3011","1.C.3.b",3.09
"49-3011","1.C.3.c",3.3
"49-3011","2.B.1.a",3
"49-3011","2.B.1.f",3
"49-3011","4.A.4.a.4",3.42
"49-3011","4.A.4.a.5",3.3
"49-3011","1.C.2.b",3.81
"49-3011","2.B.5.d",2.62
"49-3011","4.A.4.b.1",3.36
"49-3011","4.A.4.b.2",3.1
"49-3011","4.A.4.b.3",3.54
"49-3011","4.A.4.b.4",3.2
"49-3011","4.A.4.b.5",3.37
"49-3011","4.C.1.c.2",2.82
"49-3011","1.A.1.c.1",2.5
"49-3011","1.A.1.c.2",2.25
"49-3011","2.A.1.e",2.25
"49-3011","2.C.4.a",3.2
"49-3011","2.B.3.c",3.25
"49-3011","2.B.3.d",2.38
"49-3011","2.B.3.h",3.38
"49-3011","2.B.3.j",4.25
"49-3011","2.B.3.k",4.12
"49-3011","2.B.3.l",4.25
"49-3011","2.C.3.e",4.71
"49-3011","4.A.3.a.3",3.78
"49-3011","4.A.3.a.4",4.04
"49-3011","4.A.3.b.4",4.38
"49-3011","4.A.3.b.5",3.82
"49-3011","1.A.2.b.2",3.62
"49-3011","1.A.3.a.1",2.88
"49-3011","1.A.3.a.3",2.12
"49-3011","1.A.3.a.4",2.88
"49-3011","1.A.3.b.1",2.25
"49-3011","1.A.3.c.1",3
"49-3011","1.A.3.c.3",2.12
"49-3011","1.A.3.c.4",2.12
"49-3011","4.A.3.a.1",3.31
"49-3011","4.C.2.d.1.d",2.43
"49-3011","4.C.2.d.1.h",2.91
"49-3011","2.B.2.i",3.88
"49-3011","2.B.4.e",3.25
"49-3011","2.B.4.h",3
"49-3011","4.A.2.b.1",4.16
"49-3011","4.C.3.a.2.a",4.45
"49-3011","4.C.3.a.2.b",4.51
"49-3011","4.C.3.a.4",4.04
"49-3011","2.B.5.b",1.5
"49-3011","2.B.5.c",2.12
"49-3011","4.A.2.b.5",3.21
"49-3011","4.A.2.b.6",3.68
"49-3011","4.A.4.c.3",2.7
"49-3011","2.A.1.f",2.5
"49-3011","2.C.4.b",2.91
"49-3011","2.C.4.c",2.83
"49-3011","2.C.4.d",1.21
"49-3011","1.A.1.a.1",3.38
"49-3011","1.A.1.a.3",3.5
"49-3011","1.A.4.b.4",3.12
"49-3011","1.A.4.b.5",3
"49-3011","2.A.1.b",3.25
"49-3011","2.A.1.d",3.38
"49-3011","2.C.9.b",1.78
"49-3011","4.C.1.a.2.c",1.66
"49-3011","1.A.1.a.2",4
"49-3011","1.A.1.a.4",3.38
"49-3011","2.A.1.a",3.75
"49-3011","2.A.1.c",2.88
"49-3011","4.A.4.a.1",3.65
"49-3021","1.C.4.a",3.33
"49-3021","1.C.4.b",3.93
"49-3021","1.C.4.c",3.73
"49-3021","2.A.2.b",2.88
"49-3021","4.A.2.b.3",4.1
"49-3021","2.B.3.e",1.75
"49-3021","2.C.3.a",2.37
"49-3021","4.A.3.b.1",2.83
"49-3021","4.A.3.b.6",2.73
"49-3021","4.C.1.a.2.h",1.05
"49-3021","1.A.1.b.2",2.88
"49-3021","1.C.7.a",4.1
"49-3021","2.C.7.c",1.46
"49-3021","4.A.2.b.2",3.72
"49-3021","1.A.1.b.4",2.88
"49-3021","1.A.1.b.5",2.88
"49-3021","1.C.7.b",4.06
"49-3021","2.A.2.a",3
"49-3021","2.B.3.a",2
"49-3021","2.B.4.g",2.12
"49-3021","4.A.2.a.4",3.05
"49-3021","2.C.1.e",3.25
"49-3021","4.A.4.a.6",2.17
"49-3021","4.A.4.a.8",2.72
"49-3021","4.C.1.b.1.f",2.32
"49-3021","4.C.1.d.1",2.66
"49-3021","4.C.1.d.2",2.07
"49-3021","1.A.1.g.1",3.12
"49-3021","1.C.5.b",4.91
"49-3021","4.C.3.a.1",3.39
"49-3021","4.C.3.b.4",4.39
"49-3021","1.A.2.a.3",3.25
"49-3021","1.A.2.b.1",3.12
"49-3021","1.A.2.c.2",2.5
"49-3021","4.C.2.d.1.g",4.95
"49-3021","1.C.3.b",3.01
"49-3021","1.C.3.c",2.97
"49-3021","2.B.1.a",2.88
"49-3021","2.B.1.f",2.88
"49-3021","4.A.4.a.4",2.99
"49-3021","4.A.4.a.5",2.52
"49-3021","1.C.2.b",3.41
"49-3021","2.B.5.d",2.12
"49-3021","4.A.4.b.1",2.8
"49-3021","4.A.4.b.2",2.64
"49-3021","4.A.4.b.3",3.25
"49-3021","4.A.4.b.4",2.73
"49-3021","4.A.4.b.5",3.03
"49-3021","4.C.1.c.2",3.06
"49-3021","1.A.1.c.1",2.12
"49-3021","1.A.1.c.2",2.12
"49-3021","2.A.1.e",2.12
"49-3021","2.C.4.a",3
"49-3021","2.B.3.c",2.75
"49-3021","2.B.3.d",2
"49-3021","2.B.3.h",2.88
"49-3021","2.B.3.j",2.62
"49-3021","2.B.3.k",3.12
"49-3021","2.B.3.l",3.25
"49-3021","2.C.3.e",3.58
"49-3021","4.A.3.a.3",3.05
"49-3021","4.A.3.a.4",3.93
"49-3021","4.A.3.b.4",3.48
"49-3021","4.A.3.b.5",2.7
"49-3021","1.A.2.b.2",3.12
"49-3021","1.A.3.a.1",3
"49-3021","1.A.3.a.3",2.62
"49-3021","1.A.3.a.4",3
"49-3021","1.A.3.b.1",2.62
"49-3021","1.A.3.c.1",3
"49-3021","1.A.3.c.3",2.5
"49-3021","1.A.3.c.4",2.5
"49-3021","4.A.3.a.1",3.49
"49-3021","4.C.2.d.1.d",3.47
"49-3021","4.C.2.d.1.h",4.22
"49-3021","2.B.2.i",2.88
"49-3021","2.B.4.e",2.88
"49-3021","2.B.4.h",2.12
"49-3021","4.A.2.b.1",4.05
"49-3021","4.C.3.a.2.a",3.87
"49-3021","4.C.3.a.2.b",3.97
"49-3021","4.C.3.a.4",4.14
"49-3021","2.B.5.b",1.88
"49-3021","2.B.5.c",1.88
"49-3021","4.A.2.b.5",3.45
"49-3021","4.A.2.b.6",3.88
"49-3021","4.A.4.c.3",2.79
"49-3021","2.A.1.f",1.25
"49-3021","2.C.4.b",2.31
"49-3021","2.C.4.c",2.11
"49-3021","2.C.4.d",1.05
"49-3021","1.A.1.a.1",3.25
"49-3021","1.A.1.a.3",3.12
"49-3021","1.A.4.b.4",3.12
"49-3021","1.A.4.b.5",3
"49-3021","2.A.1.b",3
"49-3021","2.A.1.d",3
"49-3021","2.C.9.b",1.5
"49-3021","4.C.1.a.2.c",1.53
"49-3021","1.A.1.a.2",3
"49-3021","1.A.1.a.4",2.25
"49-3021","2.A.1.a",2.88
"49-3021","2.A.1.c",2.38
"49-3021","4.A.4.a.1",2.6
"49-3022","1.C.4.a",4.05
"49-3022","1.C.4.b",3.69
"49-3022","1.C.4.c",3.73
"49-3022","2.A.2.b",2.62
"49-3022","4.A.2.b.3",3.41
"49-3022","2.B.3.e",1.12
"49-3022","2.C.3.a",2.3
"49-3022","4.A.3.b.1",2.05
"49-3022","4.A.3.b.6",2.29
"49-3022","4.C.1.a.2.h",2.46
"49-3022","1.A.1.b.2",2
"49-3022","1.C.7.a",3.34
"49-3022","2.C.7.c",1
"49-3022","4.A.2.b.2",3.03
"49-3022","1.A.1.b.4",3
"49-3022","1.A.1.b.5",2.88
"49-3022","1.C.7.b",2.99
"49-3022","2.A.2.a",2.88
"49-3022","2.B.3.a",1.75
"49-3022","2.B.4.g",2.12
"49-3022","4.A.2.a.4",1.86
"49-3022","2.C.1.e",4.09
"49-3022","4.A.4.a.6",2.16
"49-3022","4.A.4.a.8",3.4
"49-3022","4.C.1.b.1.f",3.79
"49-3022","4.C.1.d.1",2.47
"49-3022","4.C.1.d.2",2.52
"49-3022","1.A.1.g.1",2.75
"49-3022","1.C.5.b",4.58
"49-3022","4.C.3.a.1",3.02
"49-3022","4.C.3.b.4",4.12
"49-3022","1.A.2.a.3",3
"49-3022","1.A.2.b.1",3
"49-3022","1.A.2.c.2",2
"49-3022","4.C.2.d.1.g",4.1
"49-3022","1.C.3.b",3.58
"49-3022","1.C.3.c",3.41
"49-3022","2.B.1.a",2.88
"49-3022","2.B.1.f",2.88
"49-3022","4.A.4.a.4",2.9
"49-3022","4.A.4.a.5",1.48
"49-3022","1.C.2.b",3.63
"49-3022","2.B.5.d",2
"49-3022","4.A.4.b.1",2.16
"49-3022","4.A.4.b.2",2.08
"49-3022","4.A.4.b.3",2.33
"49-3022","4.A.4.b.4",1.8
"49-3022","4.A.4.b.5",1.75
"49-3022","4.C.1.c.2",2.71
"49-3022","1.A.1.c.1",1.88
"49-3022","1.A.1.c.2",2
"49-3022","2.A.1.e",2
"49-3022","2.C.4.a",2.32
"49-3022","2.B.3.c",3
"49-3022","2.B.3.d",3.12
"49-3022","2.B.3.h",2.75
"49-3022","2.B.3.j",2.12
"49-3022","2.B.3.k",2.25
"49-3022","2.B.3.l",2.38
"49-3022","2.C.3.e",3.7
"49-3022","4.A.3.a.3",2.66
"49-3022","4.A.3.a.4",3.29
"49-3022","4.A.3.b.4",2.33
"49-3022","4.A.3.b.5",1.79
"49-3022","1.A.2.b.2",3.12
"49-3022","1.A.3.a.1",3.12
"49-3022","1.A.3.a.3",2.12
"49-3022","1.A.3.a.4",2.88
"49-3022","1.A.3.b.1",2.5
"49-3022","1.A.3.c.1",3
"49-3022","1.A.3.c.3",2.25
"49-3022","1.A.3.c.4",1.88
"49-3022","4.A.3.a.1",4.22
"49-3022","4.C.2.d.1.d",2.73
"49-3022","4.C.2.d.1.h",3.19
"49-3022","2.B.2.i",2.75
"49-3022","2.B.4.e",2.75
"49-3022","2.B.4.h",2
"49-3022","4.A.2.b.1",3
"49-3022","4.C.3.a.2.a",3.36
"49-3022","4.C.3.a.2.b",3.59
"49-3022","4.C.3.a.4",3.43
"49-3022","2.B.5.b",1.38
"49-3022","2.B.5.c",1.75
"49-3022","4.A.2.b.5",2.49
"49-3022","4.A.2.b.6",3.04
"49-3022","4.A.4.c.3",1.56
"49-3022","2.A.1.f",1.5
"49-3022","2.C.4.b",1.92
"49-3022","2.C.4.c",1.66
"49-3022","2.C.4.d",1.02
"49-3022","1.A.1.a.1",3
"49-3022","1.A.1.a.3",3
"49-3022","1.A.4.b.4",3
"49-3022","1.A.4.b.5",2.75
"49-3022","2.A.1.b",2.88
"49-3022","2.A.1.d",3
"49-3022","2.C.9.b",1.68
"49-3022","4.C.1.a.2.c",1.07
"49-3022","1.A.1.a.2",2.62
"49-3022","1.A.1.a.4",2.5
"49-3022","2.A.1.a",2.5
"49-3022","2.A.1.c",2.38
"49-3022","4.A.4.a.1",2.31
"49-3023","1.C.4.a",3.63
"49-3023","1.C.4.b",3.47
"49-3023","1.C.4.c",3.49
"49-3023","2.A.2.b",2.75
"49-3023","4.A.2.b.3",4.23
"49-3023","2.B.3.e",1.62
"49-3023","2.C.3.a",3.26
"49-3023","4.A.3.b.1",3.65
"49-3023","4.A.3.b.6",2.94
"49-3023","4.C.1.a.2.h",3.06
"49-3023","1.A.1.b.2",2.62
"49-3023","1.C.7.a",3.1
"49-3023","2.C.7.c",1.03
"49-3023","4.A.2.b.2",3.07
"49-3023","1.A.1.b.4",3.88
"49-3023","1.A.1.b.5",3.75
"49-3023","1.C.7.b",3.77
"49-3023","2.A.2.a",3.5
"49-3023","2.B.3.a",1.38
"49-3023","2.B.4.g",3
"49-3023","4.A.2.a.4",3.28
"49-3023","2.C.1.e",3.29
"49-3023","4.A.4.a.6",2.66
"49-3023","4.A.4.a.8",2.83
"49-3023","4.C.1.b.1.f",3.65
"49-3023","4.C.1.d.1",3.1
"49-3023","4.C.1.d.2",3.21
"49-3023","1.A.1.g.1",3.25
"49-3023","1.C.5.b",4.26
"49-3023","4.C.3.a.1",3.55
"49-3023","4.C.3.b.4",4.51
"49-3023","1.A.2.a.3",3.75
"49-3023","1.A.2.b.1",3.62
"49-3023","1.A.2.c.2",2.75
"49-3023","4.C.2.d.1.g",4.93
"49-3023","1.C.3.b",3.09
"49-3023","1.C.3.c",2.45
"49-3023","2.B.1.a",3
"49-3023","2.B.1.f",2.88
"49-3023","4.A.4.a.4",3.23
"49-3023","4.A.4.a.5",2.41
"49-3023","1.C.2.b",3.01
"49-3023","2.B.5.d",2.25
"49-3023","4.A.4.b.1",2.56
"49-3023","4.A.4.b.2",2.54
"49-3023","4.A.4.b.3",2.87
"49-3023","4.A.4.b.4",2.53
"49-3023","4.A.4.b.5",2.93
"49-3023","4.C.1.c.2",2.81
"49-3023","1.A.1.c.1",2.12
"49-3023","1.A.1.c.2",2.25
"49-3023","2.A.1.e",2.25
"49-3023","2.C.4.a",2.65
"49-3023","2.B.3.c",3
"49-3023","2.B.3.d",2.75
"49-3023","2.B.3.h",3.25
"49-3023","2.B.3.j",3.38
"49-3023","2.B.3.k",3.62
"49-3023","2.B.3.l",3.75
"49-3023","2.C.3.e",4.8
"49-3023","4.A.3.a.3",3.54
"49-3023","4.A.3.a.4",4.47
"49-3023","4.A.3.b.4",4.15
"49-3023","4.A.3.b.5",3.63
"49-3023","1.A.2.b.2",3.25
"49-3023","1.A.3.a.1",2.88
"49-3023","1.A.3.a.3",2.75
"49-3023","1.A.3.a.4",3
"49-3023","1.A.3.b.1",2.5
"49-3023","1.A.3.c.1",3.38
"49-3023","1.A.3.c.3",2.12
"49-3023","1.A.3.c.4",2.12
"49-3023","4.A.3.a.1",3.59
"49-3023","4.C.2.d.1.d",2.97
"49-3023","4.C.2.d.1.h",3.59
"49-3023","2.B.2.i",3.12
"49-3023","2.B.4.e",3.25
"49-3023","2.B.4.h",3
"49-3023","4.A.2.b.1",4.13
"49-3023","4.C.3.a.2.a",4.3
"49-3023","4.C.3.a.2.b",4.63
"49-3023","4.C.3.a.4",4.33
"49-3023","2.B.5.b",1.88
"49-3023","2.B.5.c",1.75
"49-3023","4.A.2.b.5",2.57
"49-3023","4.A.2.b.6",3.39
"49-3023","4.A.4.c.3",2.25
"49-3023","2.A.1.f",1.5
"49-3023","2.C.4.b",2.5
"49-3023","2.C.4.c",2.28
"49-3023","2.C.4.d",1.12
"49-3023","1.A.1.a.1",3.38
"49-3023","1.A.1.a.3",3.12
"49-3023","1.A.4.b.4",2.88
"49-3023","1.A.4.b.5",2.88
"49-3023","2.A.1.b",3.25
"49-3023","2.A.1.d",3.12
"49-3023","2.C.9.b",1.49
"49-3023","4.C.1.a.2.c",1.66
"49-3023","1.A.1.a.2",3.25
"49-3023","1.A.1.a.4",2.62
"49-3023","2.A.1.a",2.88
"49-3023","2.A.1.c",2.75
"49-3023","4.A.4.a.1",3.46
"49-3031","1.C.4.a",3.81
"49-3031","1.C.4.b",3.72
"49-3031","1.C.4.c",3.75
"49-3031","2.A.2.b",2.75
"49-3031","4.A.2.b.3",4.01
"49-3031","2.B.3.e",1.88
"49-3031","2.C.3.a",3.27
"49-3031","4.A.3.b.1",3.6
"49-3031","4.A.3.b.6",3.69
"49-3031","4.C.1.a.2.h",3.05
"49-3031","1.A.1.b.2",2.62
"49-3031","1.C.7.a",3.4
"49-3031","2.C.7.c",1.33
"49-3031","4.A.2.b.2",3.15
"49-3031","1.A.1.b.4",3.62
"49-3031","1.A.1.b.5",3.12
"49-3031","1.C.7.b",3.87
"49-3031","2.A.2.a",3.25
"49-3031","2.B.3.a",1.88
"49-3031","2.B.4.g",2.88
"49-3031","4.A.2.a.4",3.78
"49-3031","2.C.1.e",2.9
"49-3031","4.A.4.a.6",2.04
"49-3031","4.A.4.a.8",1.93
"49-3031","4.C.1.b.1.f",2.91
"49-3031","4.C.1.d.1",2.39
"49-3031","4.C.1.d.2",2.93
"49-3031","1.A.1.g.1",3
"49-3031","1.C.5.b",4.39
"49-3031","4.C.3.a.1",3.45
"49-3031","4.C.3.b.4",4.44
"49-3031","1.A.2.a.3",3.88
"49-3031","1.A.2.b.1",3.75
"49-3031","1.A.2.c.2",2.25
"49-3031","4.C.2.d.1.g",4.79
"49-3031","1.C.3.b",3.73
"49-3031","1.C.3.c",3.17
"49-3031","2.B.1.a",2.75
"49-3031","2.B.1.f",2.12
"49-3031","4.A.4.a.4",3.11
"49-3031","4.A.4.a.5",2.77
"49-3031","1.C.2.b",3.49
"49-3031","2.B.5.d",2
"49-3031","4.A.4.b.1",2.54
"49-3031","4.A.4.b.2",2.3
"49-3031","4.A.4.b.3",2.84
"49-3031","4.A.4.b.4",2.3
"49-3031","4.A.4.b.5",2.89
"49-3031","4.C.1.c.2",3.89
"49-3031","1.A.1.c.1",2
"49-3031","1.A.1.c.2",2
"49-3031","2.A.1.e",2
"49-3031","2.C.4.a",3.28
"49-3031","2.B.3.c",3.12
"49-3031","2.B.3.d",2.12
"49-3031","2.B.3.h",3
"49-3031","2.B.3.j",3.38
"49-3031","2.B.3.k",4
"49-3031","2.B.3.l",4
"49-3031","2.C.3.e",4.74
"49-3031","4.A.3.a.3",4.04
"49-3031","4.A.3.a.4",4.22
"49-3031","4.A.3.b.4",4.62
"49-3031","4.A.3.b.5",4.11
"49-3031","1.A.2.b.2",3.62
"49-3031","1.A.3.a.1",3
"49-3031","1.A.3.a.3",2.25
"49-3031","1.A.3.a.4",3.38
"49-3031","1.A.3.b.1",2.75
"49-3031","1.A.3.c.1",3.5
"49-3031","1.A.3.c.3",2.25
"49-3031","1.A.3.c.4",2.75
"49-3031","4.A.3.a.1",4.02
"49-3031","4.C.2.d.1.d",3.68
"49-3031","4.C.2.d.1.h",4.41
"49-3031","2.B.2.i",3
"49-3031","2.B.4.e",3.12
"49-3031","2.B.4.h",2.75
"49-3031","4.A.2.b.1",4.1
"49-3031","4.C.3.a.2.a",4.33
"49-3031","4.C.3.a.2.b",4.23
"49-3031","4.C.3.a.4",4.07
"49-3031","2.B.5.b",1.88
"49-3031","2.B.5.c",1.88
"49-3031","4.A.2.b.5",2.66
"49-3031","4.A.2.b.6",3.32
"49-3031","4.A.4.c.3",2.26
"49-3031","2.A.1.f",1.75
"49-3031","2.C.4.b",2.82
"49-3031","2.C.4.c",2.74
"49-3031","2.C.4.d",2.1
"49-3031","1.A.1.a.1",3.12
"49-3031","1.A.1.a.3",3.12
"49-3031","1.A.4.b.4",3
"49-3031","1.A.4.b.5",2.88
"49-3031","2.A.1.b",3
"49-3031","2.A.1.d",3.12
"49-3031","2.C.9.b",2.2
"49-3031","4.C.1.a.2.c",1.91
"49-3031","1.A.1.a.2",2.88
"49-3031","1.A.1.a.4",2.62
"49-3031","2.A.1.a",2.88
"49-3031","2.A.1.c",2.62
"49-3031","4.A.4.a.1",2.85
"49-3041","1.C.4.a",4.11
"49-3041","1.C.4.b",3.71
"49-3041","1.C.4.c",3.84
"49-3041","2.A.2.b",3
"49-3041","4.A.2.b.3",3.54
"49-3041","2.B.3.e",1.75
"49-3041","2.C.3.a",3.36
"49-3041","4.A.3.b.1",3.1
"49-3041","4.A.3.b.6",3.35
"49-3041","4.C.1.a.2.h",2.46
"49-3041","1.A.1.b.2",2.12
"49-3041","1.C.7.a",3.76
"49-3041","2.C.7.c",1.14
"49-3041","4.A.2.b.2",3.3
"49-3041","1.A.1.b.4",3.38
"49-3041","1.A.1.b.5",3.25
"49-3041","1.C.7.b",3.97
"49-3041","2.A.2.a",3.5
"49-3041","2.B.3.a",1.75
"49-3041","2.B.4.g",2.88
"49-3041","4.A.2.a.4",3.42
"49-3041","2.C.1.e",3.39
"49-3041","4.A.4.a.6",2.6
"49-3041","4.A.4.a.8",3.09
"49-3041","4.C.1.b.1.f",3.42
"49-3041","4.C.1.d.1",2.63
"49-3041","4.C.1.d.2",2.5
"49-3041","1.A.1.g.1",3.25
"49-3041","1.C.5.b",4.35
"49-3041","4.C.3.a.1",3.32
"49-3041","4.C.3.b.4",4.51
"49-3041","1.A.2.a.3",3.88
"49-3041","1.A.2.b.1",4
"49-3041","1.A.2.c.2",3
"49-3041","4.C.2.d.1.g",4.69
"49-3041","1.C.3.b",3.87
"49-3041","1.C.3.c",3.59
"49-3041","2.B.1.a",2.75
"49-3041","2.B.1.f",2.5
"49-3041","4.A.4.a.4",3.24
"49-3041","4.A.4.a.5",2.49
"49-3041","1.C.2.b",3.38
"49-3041","2.B.5.d",2.25
"49-3041","4.A.4.b.1",2.17
"49-3041","4.A.4.b.2",2.03
"49-3041","4.A.4.b.3",3.05
"49-3041","4.A.4.b.4",2.42
"49-3041","4.A.4.b.5",2.28
"49-3041","4.C.1.c.2",3.08
"49-3041","1.A.1.c.1",2.5
"49-3041","1.A.1.c.2",2.5
"49-3041","2.A.1.e",2.75
"49-3041","2.C.4.a",3.23
"49-3041","2.B.3.c",3.25
"49-3041","2.B.3.d",2.25
"49-3041","2.B.3.h",3.62
"49-3041","2.B.3.j",4
"49-3041","2.B.3.k",3.88
"49-3041","2.B.3.l",4
"49-3041","2.C.3.e",4.68
"49-3041","4.A.3.a.3",3.66
"49-3041","4.A.3.a.4",4.18
"49-3041","4.A.3.b.4",4.09
"49-3041","4.A.3.b.5",3.27
"49-3041","1.A.2.b.2",4
"49-3041","1.A.3.a.1",3.38
"49-3041","1.A.3.a.3",3
"49-3041","1.A.3.a.4",3.25
"49-3041","1.A.3.b.1",2.88
"49-3041","1.A.3.c.1",3.25
"49-3041","1.A.3.c.3",2.5
"49-3041","1.A.3.c.4",2.38
"49-3041","4.A.3.a.1",3.82
"49-3041","4.C.2.d.1.d",3.56
"49-3041","4.C.2.d.1.h",3.73
"49-3041","2.B.2.i",3.25
"49-3041","2.B.4.e",3.25
"49-3041","2.B.4.h",2.62
"49-3041","4.A.2.b.1",4.13
"49-3041","4.C.3.a.2.a",3.87
"49-3041","4.C.3.a.2.b",3.88
"49-3041","4.C.3.a.4",4.08
"49-3041","2.B.5.b",1.88
"49-3041","2.B.5.c",1.75
"49-3041","4.A.2.b.5",3.07
"49-3041","4.A.2.b.6",3.34
"49-3041","4.A.4.c.3",2.1
"49-3041","2.A.1.f",1.88
"49-3041","2.C.4.b",2.76
"49-3041","2.C.4.c",2.43
"49-3041","2.C.4.d",1.85
"49-3041","1.A.1.a.1",3.38
"49-3041","1.A.1.a.3",3.25
"49-3041","1.A.4.b.4",3.12
"49-3041","1.A.4.b.5",3
"49-3041","2.A.1.b",3.12
"49-3041","2.A.1.d",3.12
"49-3041","2.C.9.b",1.93
"49-3041","4.C.1.a.2.c",1.37
"49-3041","1.A.1.a.2",3.12
"49-3041","1.A.1.a.4",2.75
"49-3041","2.A.1.a",3.12
"49-3041","2.A.1.c",2.75
"49-3041","4.A.4.a.1",2.64
"49-3042","1.C.4.a",3.65
"49-3042","1.C.4.b",3.74
"49-3042","1.C.4.c",3.65
"49-3042","2.A.2.b",3
"49-3042","4.A.2.b.3",3.68
"49-3042","2.B.3.e",1.62
"49-3042","2.C.3.a",3.06
"49-3042","4.A.3.b.1",3.44
"49-3042","4.A.3.b.6",3.98
"49-3042","4.C.1.a.2.h",3.9
"49-3042","1.A.1.b.2",2.75
"49-3042","1.C.7.a",3.81
"49-3042","2.C.7.c",1
"49-3042","4.A.2.b.2",3.72
"49-3042","1.A.1.b.4",3.38
"49-3042","1.A.1.b.5",3.25
"49-3042","1.C.7.b",3.85
"49-3042","2.A.2.a",3.25
"49-3042","2.B.3.a",1.88
"49-3042","2.B.4.g",2.75
"49-3042","4.A.2.a.4",3.56
"49-3042","2.C.1.e",3.29
"49-3042","4.A.4.a.6",2.46
"49-3042","4.A.4.a.8",2.47
"49-3042","4.C.1.b.1.f",3.4
"49-3042","4.C.1.d.1",2.39
"49-3042","4.C.1.d.2",2.76
"49-3042","1.A.1.g.1",3.12
"49-3042","1.C.5.b",4.44
"49-3042","4.C.3.a.1",3.58
"49-3042","4.C.3.b.4",4.34
"49-3042","1.A.2.a.3",3.88
"49-3042","1.A.2.b.1",4
"49-3042","1.A.2.c.2",2.88
"49-3042","4.C.2.d.1.g",4.65
"49-3042","1.C.3.b",3.49
"49-3042","1.C.3.c",2.87
"49-3042","2.B.1.a",2.88
"49-3042","2.B.1.f",2.62
"49-3042","4.A.4.a.4",3.61
"49-3042","4.A.4.a.5",2.88
"49-3042","1.C.2.b",3.28
"49-3042","2.B.5.d",2.75
"49-3042","4.A.4.b.1",2.97
"49-3042","4.A.4.b.2",2.71
"49-3042","4.A.4.b.3",3.18
"49-3042","4.A.4.b.4",2.82
"49-3042","4.A.4.b.5",2.79
"49-3042","4.C.1.c.2",3.07
"49-3042","1.A.1.c.1",2.88
"49-3042","1.A.1.c.2",2.75
"49-3042","2.A.1.e",2.88
"49-3042","2.C.4.a",3.27
"49-3042","2.B.3.c",3.38
"49-3042","2.B.3.d",2.38
"49-3042","2.B.3.h",3.62
"49-3042","2.B.3.j",4
"49-3042","2.B.3.k",4.12
"49-3042","2.B.3.l",4.12
"49-3042","2.C.3.e",4.76
"49-3042","4.A.3.a.3",4.21
"49-3042","4.A.3.a.4",4.46
"49-3042","4.A.3.b.4",4.64
"49-3042","4.A.3.b.5",3.78
"49-3042","1.A.2.b.2",3.62
"49-3042","1.A.3.a.1",3.25
"49-3042","1.A.3.a.3",2.88
"49-3042","1.A.3.a.4",3.12
"49-3042","1.A.3.b.1",2.38
"49-3042","1.A.3.c.1",3.88
"49-3042","1.A.3.c.3",2.88
"49-3042","1.A.3.c.4",2.75
"49-3042","4.A.3.a.1",4.01
"49-3042","4.C.2.d.1.d",3.08
"49-3042","4.C.2.d.1.h",4.1
"49-3042","2.B.2.i",3.12
"49-3042","2.B.4.e",3.12
"49-3042","2.B.4.h",2.5
"49-3042","4.A.2.b.1",4.24
"49-3042","4.C.3.a.2.a",4.13
"49-3042","4.C.3.a.2.b",4.5
"49-3042","4.C.3.a.4",4.2
"49-3042","2.B.5.b",1.75
"49-3042","2.B.5.c",2.5
"49-3042","4.A.2.b.5",3.11
"49-3042","4.A.2.b.6",3.73
"49-3042","4.A.4.c.3",2.59
"49-3042","2.A.1.f",1.88
"49-3042","2.C.4.b",2.49
"49-3042","2.C.4.c",2.35
"49-3042","2.C.4.d",1.3
"49-3042","1.A.1.a.1",3
"49-3042","1.A.1.a.3",3
"49-3042","1.A.4.b.4",3
"49-3042","1.A.4.b.5",3
"49-3042","2.A.1.b",3
"49-3042","2.A.1.d",3
"49-3042","2.C.9.b",1.44
"49-3042","4.C.1.a.2.c",1.78
"49-3042","1.A.1.a.2",3.12
"49-3042","1.A.1.a.4",2.75
"49-3042","2.A.1.a",3.12
"49-3042","2.A.1.c",3
"49-3042","4.A.4.a.1",3.37
"49-3043","1.C.4.a",3.49
"49-3043","1.C.4.b",3.35
"49-3043","1.C.4.c",3.77
"49-3043","2.A.2.b",2.75
"49-3043","4.A.2.b.3",3.27
"49-3043","2.B.3.e",1
"49-3043","2.C.3.a",2.04
"49-3043","4.A.3.b.1",2.15
"49-3043","4.A.3.b.6",3.29
"49-3043","4.C.1.a.2.h",2.31
"49-3043","1.A.1.b.2",2.75
"49-3043","1.C.7.a",3.63
"49-3043","2.C.7.c",1.02
"49-3043","4.A.2.b.2",3.2
"49-3043","1.A.1.b.4",3.12
"49-3043","1.A.1.b.5",3
"49-3043","1.C.7.b",3.1
"49-3043","2.A.2.a",3.25
"49-3043","2.B.3.a",1.75
"49-3043","2.B.4.g",2.62
"49-3043","4.A.2.a.4",3.06
"49-3043","2.C.1.e",2.83
"49-3043","4.A.4.a.6",1.76
"49-3043","4.A.4.a.8",1.86
"49-3043","4.C.1.b.1.f",2.84
