"soc","industry_code"
"13-1071","TE1100"
"13-1075","TE1100"
"13-1080","TE1100"
"13-1081","TE1100"
"13-1082","TE1100"
"13-1111","TE1100"
"13-1121","TE1100"
"13-1131","TE1100"
"13-1141","TE1100"
"13-1151","TE1100"
"13-1161","TE1100"
"13-1199","TE1100"
"13-2000","TE1100"
"13-2011","TE1100"
"13-2020","TE1100"
"13-2031","TE1100"
"13-2050","TE1100"
"13-2051","TE1100"
"13-2052","TE1100"
"13-2053","TE1100"
"13-2054","TE1100"
"13-2070","TE1100"
"13-2071","TE1100"
"13-2072","TE1100"
"13-2080","TE1100"
"13-2082","TE1100"
"13-2099","TE1100"
"15-0000","TE1100"
"15-1200","TE1100"
"15-1210","TE1100"
"15-1211","TE1100"
"15-1212","TE1100"
"15-1230","TE1100"
"15-1231","TE1100"
"15-1232","TE1100"
"15-1240","TE1100"
"15-1241","TE1100"
"15-1242","TE1100"
"15-1243","TE1100"
"15-1250","TE1100"
"15-1251","TE1100"
"15-1252","TE1100"
"15-1254","TE1100"
"15-1255","TE1100"
"15-1299","TE1100"
"15-2000","TE1100"
"15-2041","TE1100"
"15-2051","TE1100"
"15-2099","TE1100"
"17-0000","TE1100"
"17-1000","TE1100"
"17-1010","TE1100"
"17-1011","TE1100"
"17-1012","TE1100"
"17-1020","TE1100"
"17-1021","TE1100"
"17-1022","TE1100"
"17-2000","TE1100"
"17-2031","TE1100"
"17-2051","TE1100"
"17-2061","TE1100"
"17-2070","TE1100"
"17-2071","TE1100"
"17-2072","TE1100"
"17-2081","TE1100"
"17-2110","TE1100"
"17-2111","TE1100"
"17-2112","TE1100"
"17-2141","TE1100"
"17-2161","TE1100"
"17-2199","TE1100"
"17-3000","TE1100"
"17-3010","TE1100"
"17-3011","TE1100"
"17-3012","TE1100"
"17-3013","TE1100"
"17-3019","TE1100"
"17-3020","TE1100"
"17-3021","TE1100"
"17-3022","TE1100"
"17-3023","TE1100"
"17-3024","TE1100"
"17-3025","TE1100"
"17-3026","TE1100"
"17-3027","TE1100"
"17-3028","TE1100"
"17-3029","TE1100"
"17-3031","TE1100"
"19-0000","TE1100"
"19-1000","TE1100"
"19-1020","TE1100"
"19-1021","TE1100"
"19-1022","TE1100"
"19-1023","TE1100"
"19-1029","TE1100"
"19-1030","TE1100"
"19-1031","TE1100"
"19-1032","TE1100"
"19-1040","TE1100"
"19-1042","TE1100"
"19-1099","TE1100"
"19-2000","TE1100"
"19-2010","TE1100"
"19-2011","TE1100"
"19-2012","TE1100"
"19-2099","TE1100"
"19-3000","TE1100"
"19-3011","TE1100"
"19-3022","TE1100"
"19-3030","TE1100"
"19-3032","TE1100"
"19-3033","TE1100"
"19-3034","TE1100"
"19-3039","TE1100"
"19-3041","TE1100"
"19-3051","TE1100"
"19-3090","TE1100"
"19-3091","TE1100"
"19-3093","TE1100"
"19-3094","TE1100"
"19-3099","TE1100"
"19-4000","TE1100"
"19-4010","TE1100"
"19-4012","TE1100"
"19-4013","TE1100"
"19-4031","TE1100"
"19-4061","TE1100"
"19-4071","TE1100"
"19-4090","TE1100"
"19-4092","TE1100"
"19-4099","TE1100"
"19-5000","TE1100"
"19-5011","TE1100"
"19-5012","TE1100"
"21-0000","TE1100"
"21-1000","TE1100"
"21-1010","TE1100"
"21-1012","TE1100"
"21-1013","TE1100"
"21-1018","TE1100"
"21-1019","TE1100"
"21-1020","TE1100"
"21-1022","TE1100"
"21-1023","TE1100"
"21-1029","TE1100"
"21-1090","TE1100"
"21-1091","TE1100"
"21-1093","TE1100"
"21-1094","TE1100"
"21-1099","TE1100"
"21-2000","TE1100"
"21-2011","TE1100"
"21-2021","TE1100"
"21-2099","TE1100"
"23-0000","TE1100"
"23-1000","TE1100"
"23-1010","TE1100"
"23-1011","TE1100"
"23-1020","TE1100"
"23-1022","TE1100"
"23-2000","TE1100"
"23-2011","TE1100"
"23-2090","TE1100"
"23-2093","TE1100"
"23-2099","TE1100"
"25-0000","TE1100"
"25-1000","TE1100"
"25-1011","TE1100"
"25-1020","TE1100"
"25-1021","TE1100"
"25-1022","TE1100"
"25-1030","TE1100"
"25-1032","TE1100"
"25-1040","TE1100"
"25-1042","TE1100"
"25-1050","TE1100"
"25-1052","TE1100"
"25-1060","TE1100"
"25-1065","TE1100"
"25-1066","TE1100"
"25-1070","TE1100"
"25-1071","TE1100"
"25-1072","TE1100"
"25-1080","TE1100"
"25-1081","TE1100"
"25-1110","TE1100"
"25-1112","TE1100"
"25-1120","TE1100"
"25-1121","TE1100"
"25-1122","TE1100"
"25-1123","TE1100"
"25-1124","TE1100"
"25-1125","TE1100"
"25-1126","TE1100"
"25-1190","TE1100"
"25-1194","TE1100"
"25-1199","TE1100"
"25-2000","TE1100"
"25-2010","TE1100"
"25-2011","TE1100"
"25-2012","TE1100"
"25-2020","TE1100"
"25-2021","TE1100"
"25-2022","TE1100"
"25-2030","TE1100"
"25-2031","TE1100"
"25-2050","TE1100"
"25-2051","TE1100"
"25-2052","TE1100"
"25-2057","TE1100"
"25-2058","TE1100"
"25-2059","TE1100"
"25-3000","TE1100"
"25-3011","TE1100"
"25-3021","TE1100"
"25-3031","TE1100"
"25-3041","TE1100"
"25-3099","TE1100"
"25-4000","TE1100"
"25-4010","TE1100"
"25-4011","TE1100"
"25-4012","TE1100"
"25-4013","TE1100"
"25-9000","TE1100"
"25-9031","TE1100"
"25-9040","TE1100"
"25-9044","TE1100"
"25-9045","TE1100"
"25-9099","TE1100"
"27-0000","TE1100"
"27-1000","TE1100"
"27-1010","TE1100"
"27-1011","TE1100"
"27-1012","TE1100"
"27-1013","TE1100"
"27-1014","TE1100"
"27-1019","TE1100"
"27-1020","TE1100"
"27-1021","TE1100"
"27-1022","TE1100"
"27-1023","TE1100"
"27-1024","TE1100"
"27-1025","TE1100"
"27-1027","TE1100"
"27-1029","TE1100"
"27-2000","TE1100"
"27-2010","TE1100"
"27-2011","TE1100"
"27-2012","TE1100"
"27-2020","TE1100"
"27-2021","TE1100"
"27-2022","TE1100"
"27-2023","TE1100"
"27-2030","TE1100"
"27-2031","TE1100"
"27-2032","TE1100"
"27-2040","TE1100"
"27-2041","TE1100"
"27-2042","TE1100"
"27-2090","TE1100"
"27-2091","TE1100"
"27-2099","TE1100"
"27-3000","TE1100"
"27-3011","TE1100"
"27-3023","TE1100"
"27-3031","TE1100"
"27-3040","TE1100"
"27-3041","TE1100"
"27-3042","TE1100"
"27-3043","TE1100"
"27-3090","TE1100"
"27-3091","TE1100"
"27-3092","TE1100"
"27-3099","TE1100"
"27-4000","TE1100"
"27-4010","TE1100"
"27-4011","TE1100"
"27-4012","TE1100"
"27-4014","TE1100"
"27-4015","TE1100"
"27-4021","TE1100"
"27-4030","TE1100"
"27-4031","TE1100"
"27-4032","TE1100"
"27-4099","TE1100"
"29-0000","TE1100"
"29-1000","TE1100"
"29-1011","TE1100"
"29-1020","TE1100"
"29-1021","TE1100"
"29-1022","TE1100"
"29-1023","TE1100"
"29-1024","TE1100"
"29-1029","TE1100"
"29-1031","TE1100"
"29-1041","TE1100"
"29-1051","TE1100"
"29-1071","TE1100"
"29-1120","TE1100"
"29-1122","TE1100"
"29-1123","TE1100"
"29-1127","TE1100"
"29-1128","TE1100"
"29-1129","TE1100"
"29-1131","TE1100"
"29-1141","TE1100"
"29-1151","TE1100"
"29-1161","TE1100"
"29-1171","TE1100"
"29-1181","TE1100"
"29-1210","TE1100"
"29-1211","TE1100"
"29-1212","TE1100"
"29-1213","TE1100"
"29-1214","TE1100"
"29-1215","TE1100"
"29-1216","TE1100"
"29-1217","TE1100"
"29-1218","TE1100"
"29-1221","TE1100"
"29-1222","TE1100"
"29-1223","TE1100"
"29-1224","TE1100"
"29-1229","TE1100"
"29-1240","TE1100"
"29-1241","TE1100"
"29-1242","TE1100"
"29-1243","TE1100"
"29-1249","TE1100"
"29-1290","TE1100"
"29-1291","TE1100"
"29-1292","TE1100"
"29-1299","TE1100"
"29-2000","TE1100"
"29-2030","TE1100"
"29-2031","TE1100"
"29-2032","TE1100"
"29-2033","TE1100"
"29-2034","TE1100"
"29-2035","TE1100"
"29-2036","TE1100"
"29-2040","TE1100"
"29-2042","TE1100"
"29-2043","TE1100"
"29-2050","TE1100"
"29-2053","TE1100"
"29-2056","TE1100"
"29-2061","TE1100"
"29-2072","TE1100"
"29-2081","TE1100"
"29-2090","TE1100"
"29-2091","TE1100"
"29-2092","TE1100"
"29-2099","TE1100"
"29-9000","TE1100"
"29-9021","TE1100"
"29-9090","TE1100"
"29-9091","TE1100"
"29-9092","TE1100"
"29-9093","TE1100"
"29-9099","TE1100"
"31-0000","TE1100"
"31-1100","TE1100"
"31-1120","TE1100"
"31-1130","TE1100"
"31-1131","TE1100"
"31-1133","TE1100"
"31-2000","TE1100"
"31-2020","TE1100"
"31-2021","TE1100"
"31-2022","TE1100"
"31-9000","TE1100"
"31-9011","TE1100"
"31-9090","TE1100"
"31-9091","TE1100"
"31-9092","TE1100"
"31-9093","TE1100"
"31-9094","TE1100"
"31-9097","TE1100"
"31-9099","TE1100"
"33-0000","TE1100"
"33-1000","TE1100"
"33-1090","TE1100"
"33-1091","TE1100"
"33-1099","TE1100"
"33-3000","TE1100"
"33-3010","TE1100"
"33-3012","TE1100"
"33-9000","TE1100"
"33-9021","TE1100"
"33-9030","TE1100"
"33-9032","TE1100"
"33-9090","TE1100"
"33-9092","TE1100"
"35-0000","TE1100"
"35-1000","TE1100"
"35-1011","TE1100"
"35-1012","TE1100"
"35-2000","TE1100"
"35-2010","TE1100"
"35-2013","TE1100"
"35-2021","TE1100"
"35-3000","TE1100"
"35-3011","TE1100"
"35-3023","TE1100"
"35-3031","TE1100"
"35-3041","TE1100"
"35-9000","TE1100"
"35-9011","TE1100"
"35-9021","TE1100"
"35-9031","TE1100"
"37-0000","TE1100"
"37-1000","TE1100"
"37-1011","TE1100"
"37-1012","TE1100"
"37-2000","TE1100"
"37-2010","TE1100"
"37-2011","TE1100"
"37-2012","TE1100"
"37-2019","TE1100"
"37-2021","TE1100"
"37-3000","TE1100"
"37-3011","TE1100"
"37-3012","TE1100"
"37-3013","TE1100"
"39-0000","TE1100"
"39-1000","TE1100"
"39-1010","TE1100"
"39-1013","TE1100"
"39-1014","TE1100"
"39-1022","TE1100"
"39-2000","TE1100"
"39-2011","TE1100"
"39-2021","TE1100"
"39-3000","TE1100"
"39-3010","TE1100"
"39-3011","TE1100"
"39-3012","TE1100"
"39-3019","TE1100"
"39-3090","TE1100"
"39-3091","TE1100"
"39-3092","TE1100"
"39-3093","TE1100"
"39-3099","TE1100"
"39-4000","TE1100"
"39-4031","TE1100"
"39-5000","TE1100"
"39-5010","TE1100"
"39-5011","TE1100"
"39-5012","TE1100"
"39-5090","TE1100"
"39-5091","TE1100"
"39-5092","TE1100"
"39-5093","TE1100"
"39-5094","TE1100"
"39-7000","TE1100"
"39-7010","TE1100"
"39-9000","TE1100"
"39-9011","TE1100"
"39-9030","TE1100"
"39-9031","TE1100"
"39-9032","TE1100"
"39-9041","TE1100"
"39-9099","TE1100"
"41-0000","TE1100"
"41-1000","TE1100"
"41-1011","TE1100"
"41-1012","TE1100"
"41-2000","TE1100"
"41-2010","TE1100"
"41-2011","TE1100"
"41-2020","TE1100"
"41-2021","TE1100"
"41-2022","TE1100"
"41-2031","TE1100"
"41-3000","TE1100"
"41-3011","TE1100"
"41-3021","TE1100"
"41-3031","TE1100"
"41-3041","TE1100"
"41-3091","TE1100"
"41-4000","TE1100"
"41-4011","TE1100"
"41-4012","TE1100"
"41-9000","TE1100"
"41-9010","TE1100"
"41-9011","TE1100"
"41-9012","TE1100"
"41-9020","TE1100"
"41-9021","TE1100"
"41-9022","TE1100"
"41-9031","TE1100"
"41-9041","TE1100"
"41-9090","TE1100"
"41-9091","TE1100"
"41-9099","TE1100"
"43-0000","TE1100"
"43-1000","TE1100"
"43-1011","TE1100"
"43-3000","TE1100"
"43-3011","TE1100"
"43-3021","TE1100"
"43-3031","TE1100"
"43-3041","TE1100"
"43-3051","TE1100"
"43-3071","TE1100"
"43-3099","TE1100"
"43-4000","TE1100"
"43-4011","TE1100"
"43-4021","TE1100"
"43-4041","TE1100"
"43-4051","TE1100"
"43-4061","TE1100"
"43-4071","TE1100"
"43-4081","TE1100"
"43-4111","TE1100"
"43-4151","TE1100"
"43-4161","TE1100"
"43-4171","TE1100"
"43-4181","TE1100"
"43-4199","TE1100"
"43-5000","TE1100"
"43-5011","TE1100"
"43-5021","TE1100"
"43-5030","TE1100"
"43-5031","TE1100"
"43-5032","TE1100"
"43-5061","TE1100"
"43-5071","TE1100"
"43-5111","TE1100"
"43-6000","TE1100"
"43-6011","TE1100"
"43-6013","TE1100"
"43-6014","TE1100"
"43-9000","TE1100"
"43-9020","TE1100"
"43-9021","TE1100"
"43-9022","TE1100"
"43-9031","TE1100"
"43-9041","TE1100"
"43-9051","TE1100"
"43-9061","TE1100"
"43-9071","TE1100"
"43-9081","TE1100"
"43-9199","TE1100"
"45-0000","TE1100"
"45-1000","TE1100"
"45-1011","TE1100"
"45-2000","TE1100"
"45-2021","TE1100"
"45-2090","TE1100"
"45-2091","TE1100"
"45-2092","TE1100"
"45-2093","TE1100"
"45-2099","TE1100"
"45-3000","TE1100"
"45-3031","TE1100"
"45-4000","TE1100"
"45-4011","TE1100"
"45-4020","TE1100"
"45-4021","TE1100"
"45-4022","TE1100"
"45-4023","TE1100"
"45-4029","TE1100"
"47-0000","TE1100"
"47-1000","TE1100"
"47-1011","TE1100"
"47-2000","TE1100"
"47-2020","TE1100"
"47-2021","TE1100"
"47-2022","TE1100"
"47-2031","TE1100"
"47-2040","TE1100"
"47-2041","TE1100"
"47-2042","TE1100"
"47-2043","TE1100"
"47-2044","TE1100"
"47-2050","TE1100"
"47-2051","TE1100"
"47-2061","TE1100"
"47-2070","TE1100"
"47-2071","TE1100"
"47-2072","TE1100"
"47-2073","TE1100"
"47-2080","TE1100"
"47-2081","TE1100"
"47-2082","TE1100"
"47-2111","TE1100"
"47-2121","TE1100"
"47-2130","TE1100"
"47-2131","TE1100"
"47-2132","TE1100"
"47-2140","TE1100"
"47-2141","TE1100"
"47-2142","TE1100"
"47-2150","TE1100"
"47-2151","TE1100"
"47-2152","TE1100"
"47-2161","TE1100"
"47-2171","TE1100"
"47-2181","TE1100"
"47-2211","TE1100"
"47-2221","TE1100"
"47-2231","TE1100"
"47-3000","TE1100"
"47-3011","TE1100"
"47-3012","TE1100"
"47-3013","TE1100"
"47-3014","TE1100"
"47-3015","TE1100"
"47-3016","TE1100"
"47-3019","TE1100"
"47-4000","TE1100"
"47-4011","TE1100"
"47-4031","TE1100"
"47-4051","TE1100"
"47-4071","TE1100"
"47-4090","TE1100"
"47-5000","TE1100"
"47-5020","TE1100"
"47-5022","TE1100"
"47-5023","TE1100"
"47-5040","TE1100"
"47-5041","TE1100"
"47-5051","TE1100"
"47-5081","TE1100"
"47-5099","TE1100"
"49-0000","TE1100"
"49-2000","TE1100"
"49-2011","TE1100"
"49-2020","TE1100"
"49-2021","TE1100"
"49-2022","TE1100"
"49-2090","TE1100"
"49-2092","TE1100"
"49-2094","TE1100"
"49-2095","TE1100"
"49-2097","TE1100"
"49-2098","TE1100"
"49-3000","TE1100"
"49-3011","TE1100"
"49-3020","TE1100"
"49-3021","TE1100"
"49-3022","TE1100"
"49-3023","TE1100"
"49-3031","TE1100"
"49-3040","TE1100"
"49-3041","TE1100"
"49-3042","TE1100"
"49-3043","TE1100"
"49-3050","TE1100"
"49-3051","TE1100"
"49-3052","TE1100"
"49-3053","TE1100"
"49-3090","TE1100"
"49-3091","TE1100"
"49-3092","TE1100"
"49-3093","TE1100"
"49-9000","TE1100"
"49-9021","TE1100"
"49-9031","TE1100"
"49-9040","TE1100"
"49-9041","TE1100"
"49-9043","TE1100"
"49-9044","TE1100"
"49-9050","TE1100"
"49-9051","TE1100"
"49-9052","TE1100"
"49-9060","TE1100"
"49-9061","TE1100"
"49-9062","TE1100"
"49-9063","TE1100"
"49-9064","TE1100"
"49-9069","TE1100"
"49-9071","TE1100"
"49-9081","TE1100"
"49-9090","TE1100"
"49-9091","TE1100"
"49-9092","TE1100"
"49-9094","TE1100"
"49-9095","TE1100"
"49-9097","TE1100"
"49-9098","TE1100"
"49-9099","TE1100"
"51-0000","TE1100"
"51-1000","TE1100"
"51-1011","TE1100"
"51-2000","TE1100"
"51-2011","TE1100"
"51-2020","TE1100"
"51-2028","TE1100"
"51-2041","TE1100"
"51-2051","TE1100"
"51-2090","TE1100"
"51-3000","TE1100"
"51-3011","TE1100"
"51-3020","TE1100"
"51-3021","TE1100"
"51-3022","TE1100"
"51-3023","TE1100"
"51-3090","TE1100"
"51-3091","TE1100"
"51-3092","TE1100"
"51-3093","TE1100"
"51-3099","TE1100"
"51-4000","TE1100"
"51-4020","TE1100"
"51-4021","TE1100"
"51-4022","TE1100"
"51-4023","TE1100"
"51-4030","TE1100"
"51-4033","TE1100"
"51-4041","TE1100"
"51-4050","TE1100"
"51-4051","TE1100"
"51-4052","TE1100"
"51-4081","TE1100"
"51-4111","TE1100"
"51-4120","TE1100"
"51-4121","TE1100"
"51-4122","TE1100"
"51-4190","TE1100"
"51-4191","TE1100"
"51-4192","TE1100"
"51-4193","TE1100"
"51-4194","TE1100"
"51-4199","TE1100"
"51-5100","TE1100"
"51-5111","TE1100"
"51-5112","TE1100"
"51-6000","TE1100"
"51-6011","TE1100"
"51-6031","TE1100"
"51-6040","TE1100"
"51-6041","TE1100"
"51-6042","TE1100"
"51-6050","TE1100"
"51-6051","TE1100"
"51-6052","TE1100"
"51-6060","TE1100"
"51-6061","TE1100"
"51-6062","TE1100"
"51-6063","TE1100"
"51-6064","TE1100"
"51-6090","TE1100"
"51-6091","TE1100"
"51-6092","TE1100"
"51-6093","TE1100"
"51-6099","TE1100"
"51-7000","TE1100"
"51-7011","TE1100"
"51-7021","TE1100"
"51-7030","TE1100"
"51-7031","TE1100"
"51-7032","TE1100"
"51-7040","TE1100"
"51-7041","TE1100"
"51-7042","TE1100"
"51-7099","TE1100"
"51-9000","TE1100"
"51-9010","TE1100"
"51-9011","TE1100"
"51-9020","TE1100"
"51-9021","TE1100"
"51-9022","TE1100"
"51-9023","TE1100"
"51-9030","TE1100"
"51-9032","TE1100"
"51-9051","TE1100"
"51-9061","TE1100"
"51-9071","TE1100"
"51-9080","TE1100"
"51-9081","TE1100"
"51-9082","TE1100"
"51-9083","TE1100"
"51-9111","TE1100"
"51-9120","TE1100"
"51-9123","TE1100"
"51-9124","TE1100"
"51-9151","TE1100"
"51-9160","TE1100"
"51-9161","TE1100"
"51-9162","TE1100"
"51-9190","TE1100"
"51-9192","TE1100"
"51-9193","TE1100"
"51-9194","TE1100"
"51-9195","TE1100"
"51-9198","TE1100"
"51-9199","TE1100"
"53-0000","TE1100"
"53-1000","TE1100"
"53-1047","TE1100"
"53-2000","TE1100"
"53-2010","TE1100"
"53-2012","TE1100"
"53-2031","TE1100"
"53-3000","TE1100"
"53-3030","TE1100"
"53-3031","TE1100"
"53-3032","TE1100"
"53-3033","TE1100"
"53-3050","TE1100"
"53-3051","TE1100"
"53-3052","TE1100"
"53-3053","TE1100"
"53-3054","TE1100"
"53-3099","TE1100"
"53-5000","TE1100"
"53-5020","TE1100"
"53-5021","TE1100"
"53-5022","TE1100"
"53-6000","TE1100"
"53-6021","TE1100"
"53-6030","TE1100"
"53-6031","TE1100"
"53-6032","TE1100"
"53-6051","TE1100"
"53-6061","TE1100"
"53-6099","TE1100"
"53-7000","TE1100"
"53-7011","TE1100"
"53-7031","TE1100"
"53-7041","TE1100"
"53-7051","TE1100"
"53-7060","TE1100"
"53-7061","TE1100"
"53-7062","TE1100"
"53-7064","TE1100"
"53-7065","TE1100"
"53-7081","TE1100"
"53-7121","TE1100"
"53-7199","TE1100"
"00-0000","TE1200"
"11-0000","TE1200"
"11-1000","TE1200"
"11-1011","TE1200"
"11-1021","TE1200"
"11-1031","TE1200"
"11-2000","TE1200"
"11-2011","TE1200"
"11-2020","TE1200"
"11-2021","TE1200"
"11-2022","TE1200"
"11-2030","TE1200"
"11-2032","TE1200"
"11-2033","TE1200"
"11-3000","TE1200"
"11-3010","TE1200"
"11-3012","TE1200"
"11-3013","TE1200"
"11-3021","TE1200"
"11-3031","TE1200"
"11-3051","TE1200"
"11-3061","TE1200"
"11-3071","TE1200"
"11-3111","TE1200"
"11-3121","TE1200"
"11-3131","TE1200"
"11-9000","TE1200"
"11-9013","TE1200"
"11-9021","TE1200"
"11-9030","TE1200"
"11-9031","TE1200"
"11-9032","TE1200"
"11-9033","TE1200"
"11-9039","TE1200"
"11-9041","TE1200"
"11-9051","TE1200"
"11-9070","TE1200"
"11-9071","TE1200"
"11-9072","TE1200"
"11-9081","TE1200"
"11-9111","TE1200"
"11-9121","TE1200"
"11-9131","TE1200"
"11-9141","TE1200"
"11-9151","TE1200"
"11-9161","TE1200"
"11-9170","TE1200"
"11-9171","TE1200"
"11-9179","TE1200"
"11-9199","TE1200"
"13-0000","TE1200"
"13-1000","TE1200"
"13-1011","TE1200"
"13-1020","TE1200"
"13-1030","TE1200"
"13-1031","TE1200"
"13-1032","TE1200"
"13-1041","TE1200"
"13-1051","TE1200"
"13-1070","TE1200"
"13-1071","TE1200"
"13-1074","TE1200"
"13-1075","TE1200"
"13-1080","TE1200"
"13-1081","TE1200"
"13-1082","TE1200"
"13-1111","TE1200"
"13-1121","TE1200"
"13-1131","TE1200"
"13-1141","TE1200"
"13-1151","TE1200"
"13-1161","TE1200"
"13-1199","TE1200"
"13-2000","TE1200"
"13-2011","TE1200"
"13-2020","TE1200"
"13-2031","TE1200"
"13-2041","TE1200"
"13-2050","TE1200"
"13-2051","TE1200"
"13-2052","TE1200"
"13-2053","TE1200"
"13-2054","TE1200"
"13-2061","TE1200"
"13-2070","TE1200"
"13-2071","TE1200"
"13-2072","TE1200"
"13-2080","TE1200"
"13-2081","TE1200"
"13-2082","TE1200"
"13-2099","TE1200"
"15-0000","TE1200"
"15-1200","TE1200"
"15-1210","TE1200"
"15-1211","TE1200"
"15-1212","TE1200"
"15-1221","TE1200"
"15-1230","TE1200"
"15-1231","TE1200"
"15-1232","TE1200"
"15-1240","TE1200"
"15-1241","TE1200"
"15-1242","TE1200"
"15-1243","TE1200"
"15-1244","TE1200"
"15-1250","TE1200"
"15-1251","TE1200"
"15-1252","TE1200"
"15-1253","TE1200"
"15-1254","TE1200"
"15-1255","TE1200"
"15-1299","TE1200"
"15-2000","TE1200"
"15-2011","TE1200"
"15-2021","TE1200"
"15-2031","TE1200"
"15-2041","TE1200"
"15-2051","TE1200"
"15-2099","TE1200"
"17-0000","TE1200"
"17-1000","TE1200"
"17-1010","TE1200"
"17-1011","TE1200"
"17-1012","TE1200"
"17-1020","TE1200"
"17-1021","TE1200"
"17-1022","TE1200"
"17-2000","TE1200"
"17-2011","TE1200"
"17-2021","TE1200"
"17-2031","TE1200"
"17-2041","TE1200"
"17-2051","TE1200"
"17-2061","TE1200"
"17-2070","TE1200"
"17-2071","TE1200"
"17-2072","TE1200"
"17-2081","TE1200"
"17-2110","TE1200"
"17-2111","TE1200"
"17-2112","TE1200"
"17-2121","TE1200"
"17-2131","TE1200"
"17-2141","TE1200"
"17-2151","TE1200"
"17-2161","TE1200"
"17-2171","TE1200"
"17-2199","TE1200"
"17-3000","TE1200"
"17-3010","TE1200"
"17-3011","TE1200"
"17-3012","TE1200"
"17-3013","TE1200"
"17-3019","TE1200"
"17-3020","TE1200"
"17-3021","TE1200"
"17-3022","TE1200"
"17-3023","TE1200"
"17-3024","TE1200"
"17-3025","TE1200"
"17-3026","TE1200"
"17-3027","TE1200"
"17-3028","TE1200"
"17-3029","TE1200"
"17-3031","TE1200"
"19-0000","TE1200"
"19-1000","TE1200"
"19-1010","TE1200"
"19-1011","TE1200"
"19-1012","TE1200"
"19-1013","TE1200"
"19-1020","TE1200"
"19-1021","TE1200"
"19-1022","TE1200"
"19-1023","TE1200"
"19-1029","TE1200"
"19-1030","TE1200"
"19-1031","TE1200"
"19-1032","TE1200"
"19-1040","TE1200"
"19-1041","TE1200"
"19-1042","TE1200"
"19-1099","TE1200"
"19-2000","TE1200"
"19-2010","TE1200"
"19-2011","TE1200"
"19-2012","TE1200"
"19-2021","TE1200"
"19-2030","TE1200"
"19-2031","TE1200"
"19-2032","TE1200"
"19-2040","TE1200"
"19-2041","TE1200"
"19-2042","TE1200"
"19-2043","TE1200"
"19-2099","TE1200"
"19-3000","TE1200"
"19-3011","TE1200"
"19-3022","TE1200"
"19-3030","TE1200"
"19-3032","TE1200"
"19-3033","TE1200"
"19-3034","TE1200"
"19-3039","TE1200"
"19-3041","TE1200"
"19-3051","TE1200"
"19-3090","TE1200"
"19-3091","TE1200"
"19-3092","TE1200"
"19-3093","TE1200"
"19-3094","TE1200"
"19-3099","TE1200"
"19-4000","TE1200"
"19-4010","TE1200"
"19-4012","TE1200"
"19-4013","TE1200"
"19-4021","TE1200"
"19-4031","TE1200"
"19-4040","TE1200"
"19-4042","TE1200"
"19-4043","TE1200"
"19-4044","TE1200"
"19-4051","TE1200"
"19-4061","TE1200"
"19-4071","TE1200"
"19-4090","TE1200"
"19-4092","TE1200"
"19-4099","TE1200"
"19-5000","TE1200"
"19-5011","TE1200"
"19-5012","TE1200"
"21-0000","TE1200"
"21-1000","TE1200"
"21-1010","TE1200"
"21-1012","TE1200"
"21-1013","TE1200"
"21-1015","TE1200"
"21-1018","TE1200"
"21-1019","TE1200"
"21-1020","TE1200"
"21-1021","TE1200"
"21-1022","TE1200"
"21-1023","TE1200"
"21-1029","TE1200"
"21-1090","TE1200"
"21-1091","TE1200"
"21-1092","TE1200"
"21-1093","TE1200"
"21-1094","TE1200"
"21-1099","TE1200"
"21-2000","TE1200"
"21-2011","TE1200"
"21-2021","TE1200"
"21-2099","TE1200"
"23-0000","TE1200"
"23-1000","TE1200"
"23-1010","TE1200"
"23-1011","TE1200"
"23-1012","TE1200"
"23-1020","TE1200"
"23-1021","TE1200"
"23-1022","TE1200"
"23-1023","TE1200"
"23-2000","TE1200"
"23-2011","TE1200"
"23-2090","TE1200"
"23-2093","TE1200"
"23-2099","TE1200"
"25-0000","TE1200"
"25-1000","TE1200"
"25-1011","TE1200"
"25-1020","TE1200"
"25-1021","TE1200"
"25-1022","TE1200"
"25-1030","TE1200"
"25-1031","TE1200"
"25-1032","TE1200"
"25-1040","TE1200"
"25-1041","TE1200"
"25-1042","TE1200"
"25-1043","TE1200"
"25-1050","TE1200"
"25-1051","TE1200"
"25-1052","TE1200"
"25-1053","TE1200"
"25-1054","TE1200"
"25-1060","TE1200"
"25-1061","TE1200"
"25-1062","TE1200"
"25-1063","TE1200"
"25-1064","TE1200"
"25-1065","TE1200"
"25-1066","TE1200"
"25-1067","TE1200"
"25-1069","TE1200"
"25-1070","TE1200"
"25-1071","TE1200"
"25-1072","TE1200"
"25-1080","TE1200"
"25-1081","TE1200"
"25-1082","TE1200"
"25-1110","TE1200"
"25-1111","TE1200"
"25-1112","TE1200"
"25-1113","TE1200"
"25-1120","TE1200"
"25-1121","TE1200"
"25-1122","TE1200"
"25-1123","TE1200"
"25-1124","TE1200"
"25-1125","TE1200"
"25-1126","TE1200"
"25-1190","TE1200"
"25-1192","TE1200"
"25-1193","TE1200"
"25-1194","TE1200"
"25-1199","TE1200"
"25-2000","TE1200"
"25-2010","TE1200"
"25-2011","TE1200"
"25-2012","TE1200"
"25-2020","TE1200"
"25-2021","TE1200"
"25-2022","TE1200"
"25-2023","TE1200"
"25-2030","TE1200"
"25-2031","TE1200"
"25-2032","TE1200"
"25-2050","TE1200"
"25-2051","TE1200"
"25-2052","TE1200"
"25-2057","TE1200"
