1243411545	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								MIL	FIGHTER JET						MIL			1	045	045	04	1	5.0	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	India	IN	IN		20	77	IN	20250512223000	https://dunyanews.tv/en/Business/883690-pakistan-textile-wants-trump-to-cut-export-tariffs-after-india-ceasefi
1243411546	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								MIL	FIGHTER JET						MIL			1	045	045	04	1	5.0	2	1	2	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	India	IN	IN		20	77	IN	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512223000	https://dunyanews.tv/en/Business/883690-pakistan-textile-wants-trump-to-cut-export-tariffs-after-india-ceasefi
1243411547	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								MIL	COAST GUARD						MIL			1	084	084	08	2	7.0	1	1	1	-0.96774193548387	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250512223000	https://www.yahoo.com/news/captain-stayed-boat-sinking-off-205840398.html
1243411548	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								MIL	COAST GUARD						MIL			1	084	084	08	2	7.0	1	1	1	-0.96774193548387	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250512223000	https://www.yahoo.com/news/captain-stayed-boat-sinking-off-205840398.html
1243411549	20250512	202505	2025	2025.3616	USA	WASHINGTON	USA								MIL	FIGHTER JET						MIL			1	0871	087	08	2	9.0	10	1	10	0	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250512223000	https://dunyanews.tv/en/Business/883690-pakistan-textile-wants-trump-to-cut-export-tariffs-after-india-ceasefi
1243411550	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								MIL	MILITARY						MIL			0	190	190	19	4	-10.0	4	1	4	-4.17335473515249	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250512223000	https://liberationnews.org/the-coming-purge-of-trans-troops-in-context-of-broader-lgbtq-struggle/
1243411551	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								MOS	ISLAMIC				MOS					0	0841	084	08	2	7.0	2	1	2	-2.28873239436619	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250512223000	https://www.jpost.com/opinion/article-853688
1243411552	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								MOS	ISLAMIC				MOS					0	0841	084	08	2	7.0	2	1	2	-2.28873239436619	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512223000	https://www.jpost.com/opinion/article-853688
1243411553	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								MOS	ISLAMIC				MOS					0	0841	084	08	2	7.0	6	1	6	-2.28873239436619	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512223000	https://www.jpost.com/opinion/article-853688
1243411554	20250512	202505	2025	2025.3616	USA	THE US	USA								PAK	PAKISTAN	PAK								1	061	061	06	2	6.4	10	1	10	0	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250512223000	https://dunyanews.tv/en/Business/883690-pakistan-textile-wants-trump-to-cut-export-tariffs-after-india-ceasefi
1243411555	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								PSE	GAZA	PSE								0	084	084	08	2	7.0	1	1	1	-2.91666666666666	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	20250512223000	https://www.jewishtimes.com/hamas-releases-edan-alexander-last-living-american-hostage-to-israel/
1243411556	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								PSE	GAZA	PSE								0	0841	084	08	2	7.0	1	1	1	-2.91666666666666	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	20250512223000	https://www.jewishtimes.com/hamas-releases-edan-alexander-last-living-american-hostage-to-israel/
1243411557	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								PSE	GAZA	PSE								0	0841	084	08	2	7.0	1	1	1	-2.91666666666666	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	20250512223000	https://www.jewishtimes.com/hamas-releases-edan-alexander-last-living-american-hostage-to-israel/
1243411558	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								PSEREB	HAMAS	PSE					REB			0	0841	084	08	2	7.0	2	1	2	-2.28873239436619	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512223000	https://www.jpost.com/opinion/article-853688
1243411559	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								PSEREB	HAMAS	PSE					REB			0	0841	084	08	2	7.0	6	1	6	-2.28873239436619	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512223000	https://www.jpost.com/opinion/article-853688
1243411560	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								QAT	QATAR	QAT								0	042	042	04	1	1.9	2	1	2	-4.04721753794267	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250512223000	https://www.castanetkamloops.net/news/World/549977/Hamas-releases-Israeli-American-hostage-in-goodwill-gesture-toward-Trump-administration
1243411561	20250512	202505	2025	2025.3616	USA	WASHINGTON	USA								QATGOV	QATAR	QAT					GOV			1	052	052	05	1	3.5	20	1	20	0.65075921908893	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250512223000	https://www.yahoo.com/news/president-trump-defends-plan-accept-194204037.html
1243411562	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								REB	REBELLION						REB			1	036	036	03	1	4.0	4	1	4	-3.69702434625789	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512223000	https://www.nysun.com/article/trump-and-his-inner-circle-are-entertaining-something-nuts-suspension-of-habeas-corpus-to-jump-start-deportations
1243411563	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								REF	REFUGEE						REF			1	043	043	04	1	2.8	1	1	1	-2.65151515151515	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20250512223000	https://wfin.com/fox-political-news/white-south-african-refugees-brought-to-us-due-to-government-sponsored-racial-discrimination-state-dept/
1243411564	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								REF	REFUGEE						REF			1	043	043	04	1	2.8	1	1	1	-2.65151515151515	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250512223000	https://wfin.com/fox-political-news/white-south-african-refugees-brought-to-us-due-to-government-sponsored-racial-discrimination-state-dept/
1243411565	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								REF	REFUGEE						REF			1	043	043	04	1	2.8	3	1	3	-2.65151515151515	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250512223000	https://wfin.com/fox-political-news/white-south-african-refugees-brought-to-us-due-to-government-sponsored-racial-discrimination-state-dept/
1243411566	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								REF	DISPLACED RESIDENTS						REF			0	060	060	06	2	6.0	10	1	10	-2.75229357798165	3	Pohakea, Hawaii, United States	US	USHI	HI009	20.6056	-156.366	363304	3	Pohakea, Hawaii, United States	US	USHI	HI009	20.6056	-156.366	363304	3	Pohakea, Hawaii, United States	US	USHI	HI009	20.6056	-156.366	363304	20250512223000	https://www.yahoo.com/news/waianae-house-fire-caused-overloaded-202157996.html
1243411567	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								REF	DISPLACED RESIDENTS						REF			1	060	060	06	2	6.0	10	1	10	-2.45398773006135	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20250512223000	https://www.staradvertiser.com/2025/05/12/breaking-news/ewa-beach-house-fire-displaces-4-sends-1-to-hospital/
1243411568	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								REL	PRIEST									0	017	017	01	1	0.0	4	1	4	1.15606936416185	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250512223000	https://catholicphilly.com/2025/05/features/our-new-priests/with-marys-grace-and-guidance-new-priest-realizes-this-is-where-god-wants-me/
1243411569	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								REL	RELIGION									0	051	051	05	1	3.4	4	1	4	0.38759689922481	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://www.carolinajournal.com/how-much-god-do-you-need-cabarrus-county-school-board-debates-prayer-policy/
1243411570	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	2	1	2	-4.04721753794267	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250512223000	https://www.castanetkamloops.net/news/World/549977/Hamas-releases-Israeli-American-hostage-in-goodwill-gesture-toward-Trump-administration
1243411571	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								SYC	SEYCHELLES	SYC								0	040	040	04	1	1.0	2	1	2	-1.76211453744493	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	1	China	CH	CH		35	105	CH	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20250512223000	https://slguardian.org/erik-princes-shadow-agenda-for-trumps-second-term/
1243411572	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								UAF	FIGHTER						UAF			0	190	190	19	4	-10.0	4	1	4	-0.204220558202859	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://screenrant.com/winter-soldier-bucky-barnes-captain-america-revolution-explainer/
1243411573	20250512	202505	2025	2025.3616	USA	PHOENIX	USA								UAF	GUNMAN						UAF			1	193	193	19	4	-10.0	2	1	2	-10.0418410041841	3	Leon County, Florida, United States	US	USFL	FL073	30.4946	-84.2082	306916	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250512223000	https://nypost.com/2025/05/12/us-news/alleged-fsu-mass-shooter-phoenix-ikners-face-disfigured-in-mugshot-after-cop-shot-him-in-jaw/
1243411574	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	051	051	05	1	3.4	4	1	4	-3.37711069418386	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://washingtonspectator.org/the-papacy-and-the-pathway-out/
1243411575	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								USAAGR	UNITED STATES	USA					AGR			1	0311	031	03	1	5.2	1	1	1	3.80952380952381	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250512223000	https://www.brownfieldagnews.com/news/china-trade-agreement-good-first-step-for-soybean-farmers/
1243411576	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								USAAGR	UNITED STATES	USA					AGR			1	0311	031	03	1	5.2	1	1	1	3.80952380952381	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250512223000	https://www.brownfieldagnews.com/news/china-trade-agreement-good-first-step-for-soybean-farmers/
1243411577	20250512	202505	2025	2025.3616	USA	ARKANSAS	USA								USAAGR	UNITED STATES	USA					AGR			0	120	120	12	3	-4.0	2	1	2	-1.74863387978142	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250512223000	https://www.stuttgartdailyleader.com/aid-for-economic-weather-related-disaster-assistance-pauses-two-year-slide-in-arkansas-net-farm-income/
1243411578	20250512	202505	2025	2025.3616	USA	KANSAS CITY	USA								USACOP	KANSAS CITY	USA					COP			1	190	190	19	4	-10.0	2	1	2	-11.4503816793893	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250512223000	https://www.yahoo.com/news/kcpd-investigating-woman-dies-shooting-201635940.html
1243411579	20250512	202505	2025	2025.3616	USA	AMERICAN	USA								USAEDU	AMERICAN	USA					EDU			0	043	043	04	1	2.8	3	1	3	-4.05727923627685	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512223000	https://www.aei.org/op-eds/rich-d-c-colleges-dont-deserve-taxpayer-giveaways/
1243411580	20250512	202505	2025	2025.3616	USA	ARKANSAS	USA								USAEDU	ARKANSAS	USA					EDU			1	051	051	05	1	3.4	7	1	7	7.02402957486137	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250512223000	https://www.stuttgartdailyleader.com/arkansas-virtual-academy-sends-off-class-of-2025-with-college-credits-career-skills/
1243411581	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								USAGOV	MIAMI	USA					GOV			1	010	010	01	1	0.0	2	1	2	-3.85232744783306	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250512223000	https://www.yahoo.com/news/trumps-tariffs-immigration-policies-destroy-211406975.html
1243411582	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	026	026	02	1	4.0	2	1	2	0.796812749003986	3	Paramount Theatre, California, United States	US	USCA	CA075	37.8097	-122.269	2554764	3	Paramount Theatre, California, United States	US	USCA		37.8097	-122.269	2554764	3	Paramount Theatre, California, United States	US	USCA		37.8097	-122.269	2554764	20250512223000	https://www.yahoo.com/news/transition-team-aurora-mayor-elect-211400511.html
1243411583	20250512	202505	2025	2025.3616	USA	NEW HAMPSHIRE	USA								USAGOV	UNITED STATES	USA					GOV			0	0311	031	03	1	5.2	2	1	2	1.96629213483146	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250512223000	https://www.jdsupra.com/legalnews/weekly-blockchain-blog-may-2025-2-3985796/
1243411584	20250512	202505	2025	2025.3616	USA	LOS ANGELES	USA								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	-0.3003003003003	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250512223000	https://www.covers.com/mlb/player-props-best-bets-monday-5-12-2025
1243411585	20250512	202505	2025	2025.3616	USA	CALIFORNIA	USA								USAGOV	NASA	USA					GOV			1	051	051	05	1	3.4	8	1	8	3.05263157894737	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250512223000	https://www.miragenews.com/nasa-careers-take-off-with-internships-1458785/
1243411586	20250512	202505	2025	2025.3616	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			0	051	051	05	1	3.4	2	1	2	-6.47571606475716	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512223000	https://www.staradvertiser.com/2025/05/12/breaking-news/diddy-sex-trafficking-trial-opens-with-graphic-testimony/
1243411587	20250512	202505	2025	2025.3616	USA	PENNSYLVANIA	USA								USALEG	UNITED STATES	USA					LEG			0	042	042	04	1	1.9	2	1	2	-1.07349298100744	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250512223000	https://www.timesleader.com/news/1697218/rite-aid-layoffs-state-to-host-online-meeting-to-support-affected-employees
