1243695324	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUS	RUSSIAN	RUS								1	100	100	10	3	-5.0	1	1	1	-2.47279920870426	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695325	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUS	RUSSIAN	RUS								1	100	100	10	3	-5.0	1	1	1	-2.47279920870426	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695326	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUSGOV	RUSSIA	RUS					GOV			0	046	046	04	1	7.0	6	1	6	-6.36363636363637	1	Ukraine	UP	UP		49	32	UP	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	1	Ukraine	UP	UP		49	32	UP	20250514044500	https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Ukraine-attacks-on-Russia-s-Belgorod-injure-16-regional-governor-says-49938862/
1243695327	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUSGOV	RUSSIA	RUS					GOV			0	046	046	04	1	7.0	2	1	2	-6.36363636363637	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	20250514044500	https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Ukraine-attacks-on-Russia-s-Belgorod-injure-16-regional-governor-says-49938862/
1243695328	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUSGOV	RUSSIA	RUS					GOV			0	057	057	05	1	8.0	2	1	2	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695329	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								RUSGOV	RUSSIA	RUS					GOV			0	057	057	05	1	8.0	1	1	1	-2.94985250737463	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695330	20250514	202505	2025	2025.3671	UKR	UKRAINIAN	UKR								USA	AMERICAN	USA								0	040	040	04	1	1.0	4	1	4	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695331	20250514	202505	2025	2025.3671	UKR	UKRAINIAN	UKR								USA	AMERICAN	USA								0	040	040	04	1	1.0	1	1	1	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Saudi Arabia	SA	SA		25	45	SA	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695332	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-2.47279920870426	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Saudi Arabia	SA	SA		25	45	SA	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695333	20250514	202505	2025	2025.3671	UKR	UKRAINIAN	UKR								USA	AMERICAN	USA								0	040	040	04	1	1.0	1	1	1	-2.47279920870426	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250514044500	https://www.yahoo.com/news/still-unfolding-diplomatic-road-seeking-041055447.html
1243695334	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								USA	WASHINGTON	USA								0	070	070	07	2	7.0	8	1	8	-2.94985250737463	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695335	20250514	202505	2025	2025.3671	UKR	UKRAINE	UKR								USA	WASHINGTON	USA								0	070	070	07	2	7.0	1	1	1	-2.94985250737463	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514044500	https://www.theguardian.com/commentisfree/2025/may/14/ukraine-newfound-confidence-europe-russia-usa
1243695336	20250514	202505	2025	2025.3671	UKRGOV	UKRAINIAN	UKR					GOV			RUSGOV	RUSSIAN	RUS					GOV			1	040	040	04	1	1.0	3	1	3	2.97872340425532	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250514044500	http://www.china.org.cn/2025-05/14/content_117873797.shtml
1243695337	20250514	202505	2025	2025.3671	URY	URUGUAY	URY																		0	051	051	05	1	3.4	1	1	1	-1.81268882175226	4	Montevideo, Montevideo, Uruguay	UY	UY10	22379	-34.8581	-56.1708	-907764	0								1	United States	US	US		39.828175	-98.5795	US	20250514044500	https://www.thehindu.com/news/international/jose-mujica-uruguays-former-leader-rebel-icon-passes-away-at-89/article69573890.ece
1243695338	20250514	202505	2025	2025.3671	URY	URUGUAY	URY																		0	080	080	08	2	5.0	2	1	2	-1.81268882175226	4	Montevideo, Montevideo, Uruguay	UY	UY10	22379	-34.8581	-56.1708	-907764	0								4	Montevideo, Montevideo, Uruguay	UY	UY10	22379	-34.8581	-56.1708	-907764	20250514044500	https://www.thehindu.com/news/international/jose-mujica-uruguays-former-leader-rebel-icon-passes-away-at-89/article69573890.ece
1243695339	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	3.26894502228826	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250514044500	https://www.kens5.com/article/news/politics/gina-ortiz-jones-sa-mayor-candidates-san-antonio/273-3b82ddf8-4cb9-4cf0-90a7-81b60ca389df
1243695340	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-5.10708401976935	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514044500	https://www.thedailybeast.com/judge-hands-menendez-brothers-fate-to-newsom-in-shock-twist/
1243695341	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	4.85678704856787	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20250514044500	https://eastbayexpress.com/seven-mirrors-gallery-reflects-community/
1243695342	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		1	013	013	01	1	0.4	2	1	2	1.0989010989011	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250514044500	https://www.yahoo.com/news/smoke-pa-senate-committee-rejects-022436171.html
1243695343	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	0.61538461538462	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20250514044500	https://www.noise11.com/news/david-draiman-proposes-to-girlfriend-on-stage-20250514
1243695344	20250514	202505	2025	2025.3671	USA	MINNEAPOLIS	USA																		1	020	020	02	1	3.0	1	1	1	1	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	0								3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20250514044500	https://kstp.com/kstp-news/top-news/minneapolis-and-state-leaders-prepare-for-possible-derek-chauvin-pardon/
1243695345	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		0	022	022	02	1	3.2	4	1	4	2.76008492569002	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250514044500	https://www.thedailybeast.com/de-niro-tears-into-trumps-kennedy-center-takeover-during-speech-at-cannes/
1243695346	20250514	202505	2025	2025.3671	USA	SEATTLE	USA																		1	0311	031	03	1	5.2	4	1	4	0	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20250514044500	https://www.king5.com/article/traffic/traffic-news/rainier-avenue-medians-dangerous-driving-turn-lane/281-17096b77-5b08-4a5c-aca4-20fbd01b652c
1243695347	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	4	1	4	2.66159695817491	3	University House, California, United States	US	USCA	CA001	37.8744	-122.262	1656774	0								3	University House, California, United States	US	USCA		37.8744	-122.262	1656774	20250514044500	https://www.noozhawk.com/ucsb-to-seek-rental-for-new-chancellor-as-house-undergoes-renovations/
1243695348	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	4	1	4	-3.15876974231089	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20250514044500	https://www.orlandosentinel.com/2025/05/13/menendez-brothers-hearing/
1243695349	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	2	1	2	-1.17395944503736	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250514044500	https://www.arkansasonline.com/news/2025/may/13/arkansas-advocates-for-children-and-families/
1243695350	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	4	1	4	-3.5031847133758	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250514044500	https://kyma.com/news/home-grown/2025/05/13/local-agriculture-community-mourns-the-loss-of-dr-john-palumbo/
1243695351	20250514	202505	2025	2025.3671	USA	DAKOTA	USA																		1	042	042	04	1	1.9	2	1	2	-0.916380297823593	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250514044500	https://www.hotsr.com/news/2025/may/13/extreme-heat-will-make-it-feel-more-like-august/
1243695352	20250514	202505	2025	2025.3671	USA	SACRAMENTO	USA																		1	043	043	04	1	2.8	3	1	3	0.61538461538462	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20250514044500	https://www.noise11.com/news/david-draiman-proposes-to-girlfriend-on-stage-20250514
1243695353	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	2	-5.10708401976935	2	California, United States	US	USCA		36.17	-119.746	CA	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250514044500	https://www.thedailybeast.com/judge-hands-menendez-brothers-fate-to-newsom-in-shock-twist/
1243695354	20250514	202505	2025	2025.3671	USA	THE US	USA																		1	051	051	05	1	3.4	10	1	10	-4.25170068027211	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514044500	https://www.abc.net.au/news/2025-05-14/united-states-sanctions-on-syria-lifted/105289658
1243695355	20250514	202505	2025	2025.3671	USA	SAN ANTONIO	USA																		1	051	051	05	1	3.4	7	1	7	2.79470466112005	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20250514044500	https://www.kens5.com/article/news/politics/sa-mayoral-candidates-rolando-pablos-endorsement-san-antonio/273-c23d1bad-754b-498e-906a-9fd1c7acce25
1243695356	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	8	1	8	1.79738562091504	3	Bella Vista, Arkansas, United States	US	USAR	AR007	36.4815	-94.2733	46360	0								3	Bella Vista, Arkansas, United States	US	USAR		36.4815	-94.2733	46360	20250514044500	https://www.5newsonline.com/article/news/local/bella-vista-wwii-veteran-100th-birthday-france-d-day/527-757bcd93-2d92-4e4a-b025-4d2858247cc9
1243695357	20250514	202505	2025	2025.3671	USA	AMERICAN	USA																		0	080	080	08	2	5.0	2	1	2	3.50584307178632	1	United States	US	US		39.828175	-98.5795	US	0								1	Canada	CA	CA		60	-96	CA	20250514044500	https://thecaribbeancamera.com/caribbean-visa-free-travel-canadians-2025/
1243695358	20250514	202505	2025	2025.3671	USA	MINNEAPOLIS	USA																		1	100	100	10	3	-5.0	1	1	1	1	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	0								3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20250514044500	https://kstp.com/kstp-news/top-news/minneapolis-and-state-leaders-prepare-for-possible-derek-chauvin-pardon/
1243695359	20250514	202505	2025	2025.3671	USA	MINNEAPOLIS	USA																		1	100	100	10	3	-5.0	1	1	1	1	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20250514044500	https://kstp.com/kstp-news/top-news/minneapolis-and-state-leaders-prepare-for-possible-derek-chauvin-pardon/
1243695360	20250514	202505	2025	2025.3671	USA	WASHINGTON	USA																		0	112	112	11	3	-2.0	2	1	2	0.94966761633428	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514044500	https://www.ndtv.com/world-news/in-trumps-world-aircraft-are-key-to-unlocking-political-favors-8408890
1243695361	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	1	1	1	1.94805194805195	1	Qatar	QA	QA		25.5	51.25	QA	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250514044500	https://www.alternet.org/trump-qatar-jet-taxpayers/
1243695362	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		1	129	129	12	3	-5.0	3	1	3	-0.96711798839458	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250514044500	https://www.reviewjournal.com/opinion/opinion-columns/victor-joecks/victor-joecks-lombardo-must-learn-from-past-mistakes-3372096/
1243695363	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		1	138	138	13	3	-7.0	2	1	2	-5.54561717352415	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250514044500	https://twitchy.com/warren-squire/2025/05/14/hakeem-jeffries-threatens-retaliation-should-dems-who-stormed-the-nj-ice-facility-be-arrested-n2412754
1243695364	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	2	1	2	-3.1764705882353	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250514044500	https://www.kens5.com/article/news/local/san-antonio-texas-northside-isd-patt-neff-middle-school-father-autistic-son-arrest-juvenile-justice-center-gofundme/273-f6aeae79-15db-4407-b2ca-772505870222
1243695365	20250514	202505	2025	2025.3671	USA	MINNESOTA	USA																		1	192	192	19	4	-9.5	10	1	10	-5.59796437659033	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250514044500	https://krocnews.com/the-most-fatal-highway-in-minnesota-revealed/
1243695366	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								AFG	AFGHANISTAN	AFG								0	173	173	17	4	-5.0	8	1	8	-6.85483870967742	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250514044500	https://www.amren.com/news/2025/05/german-real-estate-agent-murdered-on-street-outside-his-home-by-turk-he-had-treated-like-a-son/
1243695367	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								AFR	AFRICA	AFR								1	043	043	04	1	2.8	4	1	4	-4.74137931034483	1	United States	US	US		39.828175	-98.5795	US	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20250514044500	https://www.timeslive.co.za/sunday-times-daily/opinion-and-analysis/2025-05-14-editorial--the-49-refugees-are-gone-but-a-menace-is-afoot/
1243695368	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	-4.74137931034483	1	United States	US	US		39.828175	-98.5795	US	1	South Africa	SF	SF		-30	26	SF	1	United States	US	US		39.828175	-98.5795	US	20250514044500	https://www.timeslive.co.za/sunday-times-daily/opinion-and-analysis/2025-05-14-editorial--the-49-refugees-are-gone-but-a-menace-is-afoot/
1243695369	20250514	202505	2025	2025.3671	USA	NEW YORK	USA								BUS	INDUSTRY						BUS			0	010	010	01	1	0.0	4	1	4	-1.10062893081761	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514044500	https://www.bandt.com.au/energy-australia-faces-landmark-greenwashing-case-over-go-neutral-claims/
1243695370	20250514	202505	2025	2025.3671	USA	NEVADA	USA								BUS	INDUSTRY						BUS			1	020	020	02	1	3.0	4	1	4	-1.97368421052632	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250514044500	https://www.reviewjournal.com/opinion/letters/letter-nevada-lawmakers-propose-giveaways-to-the-film-industry-3372099/
1243695371	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	4	4.91071428571428	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	20250514044500	https://ktxs.com/news/local/abilene-celebrates-small-businesses-during-small-business-month
1243695372	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	043	043	04	1	2.8	4	1	4	4.91071428571428	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	20250514044500	https://ktxs.com/news/local/abilene-celebrates-small-businesses-during-small-business-month
1243695373	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	051	051	05	1	3.4	6	1	6	4.91071428571428	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	3	Abilene, Texas, United States	US	USTX	TX441	32.4487	-99.7331	1329173	20250514044500	https://ktxs.com/news/local/abilene-celebrates-small-businesses-during-small-business-month
1243695374	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								BUS	JUMBO JET						BUS			0	052	052	05	1	3.5	4	1	4	1.94805194805195	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Qatar	QA	QA		25.5	51.25	QA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250514044500	https://www.alternet.org/trump-qatar-jet-taxpayers/
1243695375	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								BUS	COMPANIES						BUS			0	163	163	16	4	-8.0	2	1	2	-2.11416490486258	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Sepehr, Az¯arbayjan-e Gharbi, Iran	IR	IR01	41057	37.809	45.0974	10066028	4	Sepehr, Az¯arbayjan-e Gharbi, Iran	IR	IR01	41057	37.809	45.0974	10066028	20250514044500	https://www.marketscreener.com/quote/index/S-P-GSCI-PETROLEUM-INDEX-46869201/news/Oil-dips-as-traders-watch-for-jump-in-U-S-crude-stockpiles-49937993/
1243695376	20250514	202505	2025	2025.3671	USA	UNITED STATES	USA								BUS	COMPANIES						BUS			0	163	163	16	4	-8.0	6	1	6	-2.11416490486258	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Oman	MU	MU		21	57	MU	4	Sepehr, Az¯arbayjan-e Gharbi, Iran	IR	IR01	41057	37.809	45.0974	10066028	20250514044500	https://www.marketscreener.com/quote/index/S-P-GSCI-PETROLEUM-INDEX-46869201/news/Oil-dips-as-traders-watch-for-jump-in-U-S-crude-stockpiles-49937993/
